,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,6.412114776611938,0.0,0.0,0.0,0.0
1,27.775457967277717,0.0,0.0,0.0,0.0
2,37.15493389523977,0.0,0.0,0.0,0.0
3,42.70584146023796,0.0,0.0,0.0,0.0
4,46.562413403889344,0.0,0.0,0.0,0.0
5,49.529098009961054,0.0,0.0,0.0,0.0
6,51.16612409146292,0.0,0.0,0.0,0.0
7,53.40428023399788,0.0,0.0,0.0,0.0
8,54.69122954239393,0.0,0.0,0.0,0.0
9,55.88244025290037,0.0,0.0,0.0,0.0
10,57.32003540408755,0.0,0.0,0.0,0.0
11,57.61261478042289,0.0,0.0,0.0,0.0
12,58.89524958545806,0.0,0.0,0.0,0.0
13,59.50304422132065,0.0,0.0,0.0,0.0
14,60.28280305251021,0.0,0.0,0.0,0.0
15,60.580032388578616,0.0,0.0,0.0,0.0
16,60.20422760250026,0.0,0.0,0.0,0.0
17,61.31775303029101,0.0,0.0,0.0,0.0
18,60.89330536658004,0.0,0.0,0.0,0.0
19,61.7689918846896,0.0,0.0,0.0,0.0
20,61.268373452584164,0.0,0.0,0.0,0.0
21,62.22492927805655,0.0,0.0,0.0,0.0
22,62.26218207276034,0.0,0.0,0.0,0.0
23,62.11320623333836,0.0,0.0,0.0,0.0
24,62.174382548438885,0.0,0.0,0.0,0.0
25,62.695940622695986,0.0,0.0,0.0,0.0
26,62.11516050600346,0.0,0.0,0.0,0.0
27,62.85997342589482,0.0,0.0,0.0,0.0
28,62.5715247111459,0.0,0.0,0.0,0.0
29,62.379934553551905,0.0,0.0,0.0,0.0
30,62.61083080043356,0.0,0.0,0.0,0.0
31,62.6293455901197,0.0,0.0,0.0,0.0
32,63.02725401446186,0.0,0.0,0.0,0.0
33,63.155445345745974,0.0,0.0,0.0,0.0
34,63.6719785104973,0.0,0.0,0.0,0.0
35,63.698320360785445,0.0,0.0,0.0,0.0
36,63.27397815673628,0.0,0.0,0.0,0.0
37,63.77657397667829,0.0,0.0,0.0,0.0
38,63.6497777518653,0.0,0.0,0.0,0.0
39,63.46361073066623,0.0,0.0,0.0,0.0
40,64.25974756585491,0.0,0.0,0.0,0.0
41,63.781011443146625,0.0,0.0,0.0,0.0
42,64.01462824311083,0.0,0.0,0.0,0.0
43,64.08730863121066,0.0,0.0,0.0,0.0
44,63.76334297830623,0.0,0.0,0.0,0.0
45,64.12943867362466,0.0,0.0,0.0,0.0
46,64.1675220039837,0.0,0.0,0.0,0.0
47,64.37598659486848,0.0,0.0,0.0,0.0
48,64.99527774295167,0.0,0.0,0.0,0.0
49,64.80592292414842,0.0,0.0,0.0,0.0
50,64.11580493092039,0.0,0.0,0.0,0.0
51,64.96425621596123,0.0,0.0,0.0,0.0
52,64.96270778073384,0.0,0.0,0.0,0.0
53,64.63644689625316,0.0,0.0,0.0,0.0
54,64.97894571492523,0.0,0.0,0.0,0.0
55,65.31102650486747,0.0,0.0,0.0,0.0
56,64.5886832507241,0.0,0.0,0.0,0.0
57,65.17423982021374,0.0,0.0,0.0,0.0
58,65.29971231940652,0.0,0.0,0.0,0.0
59,65.26961791198126,0.0,0.0,0.0,0.0
60,64.79038600320051,62.82,61.57,62.82,61.57
61,65.51446305572036,62.82,61.57,62.82,61.57
62,65.41804128970774,62.82,61.57,62.82,61.57
63,65.40341411444585,62.82,61.57,62.82,61.57
64,64.8934080084766,62.82,61.57,62.82,61.57
65,65.1099225337743,62.82,61.57,62.82,61.57
66,65.06994374226818,62.82,61.57,62.82,61.57
67,65.01515358860398,62.82,61.57,62.82,61.57
68,64.86030975703638,62.82,61.57,62.82,61.57
69,65.15247952325772,62.82,61.57,62.82,61.57
70,65.14889961479611,62.82,61.57,62.82,61.57
71,65.07286373811534,62.82,61.57,62.82,61.57
72,65.21945487445085,62.82,61.57,62.82,61.57
73,65.06552520044389,62.82,61.57,62.82,61.57
74,65.49725437318088,62.82,61.57,62.82,61.57
75,65.52200108145473,62.82,61.57,62.82,61.57
76,65.7491425336816,62.82,61.57,62.82,61.57
77,65.33973515358514,62.82,61.57,62.82,61.57
78,65.95162266140505,62.82,61.57,62.82,61.57
79,66.11433835144419,62.82,61.57,62.82,61.57
80,66.94441009206122,62.82,61.57,62.82,61.57
81,67.46014340126005,62.82,61.57,62.82,61.57
82,67.79244376503797,62.82,61.57,62.82,61.57
83,69.13990244875622,62.82,61.57,62.82,61.57
84,69.21276599088988,62.82,61.57,62.82,61.57
85,69.76291283067198,62.82,61.57,62.82,61.57
86,70.71454889681944,62.82,61.57,62.82,61.57
87,68.71500110631979,62.82,61.57,62.82,61.57
88,68.47189571851966,62.82,61.57,62.82,61.57
89,68.48901904232626,62.82,61.57,62.82,61.57
90,68.82171780118183,62.82,61.57,62.82,61.57
91,69.3775135883736,62.82,61.57,62.82,61.57
92,68.8437561477695,62.82,61.57,62.82,61.57
93,69.51384804179,62.82,61.57,62.82,61.57
94,69.14221095375324,62.82,61.57,62.82,61.57
95,68.77839575071152,62.82,61.57,62.82,61.57
96,69.46324570291345,62.82,61.57,62.82,61.57
97,69.09009261693237,62.82,61.57,62.82,61.57
98,68.60979941795128,62.82,61.57,62.82,61.57
99,68.63347604071838,62.82,61.57,62.82,61.57
